date,username,feature,sessions,time spent,average time spent
2020-06-28,lbuck,Roadmap,17,60,3.529411765
2020-06-28,soneill,Account Managment,15,17,1.133333333
2020-06-28,soneill,Automation,16,11,0.6875
2020-06-28,edillon,Task Creation,15,20,1.333333333
2020-06-28,hjames,Reporting,17,16,0.9411764706
2020-06-28,shartman,Saga Creation,17,26,1.529411765
2020-06-29,amurphy,Automation,16,16,1
2020-06-29,sshepard,Account Managment,16,12,0.75
2020-06-29,soneill,Roadmap,16,43,2.6875
2020-06-29,sshepard,Task Creation,13,15,1.153846154
2020-06-29,mstephens,Saga Creation,15,28,1.866666667
2020-06-30,tosborne,Automation,17,9,0.5294117647
2020-06-30,lbuck,Reporting,14,33,2.357142857
2020-06-30,nblair,Task Creation,14,10,0.7142857143
2020-06-30,nclarke,Account Managment,15,24,1.6
2020-06-30,qwyatt,Roadmap,15,56,3.733333333
2020-06-30,kdurham,Saga Creation,17,23,1.352941176
2020-07-01,cpetersen,Automation,17,5,0.2941176471
2020-07-01,sfox,Saga Creation,14,19,1.357142857
2020-07-01,akeller,Reporting,16,32,2
2020-07-01,slarson,Account Managment,15,21,1.4
2020-07-01,sshepard,Task Creation,16,23,1.4375
2020-07-02,kreese,Account Managment,17,6,0.3529411765
2020-07-02,kalvarado,Task Creation,14,29,2.071428571
2020-07-02,ecoleman,Saga Creation,16,16,1
2020-07-03,jhansen,Automation,14,10,0.7142857143
2020-07-03,evega,Reporting,17,19,1.117647059
2020-07-03,kdurham,Account Managment,17,9,0.5294117647
2020-07-03,bhensley,Task Creation,17,22,1.294117647
2020-07-03,hjames,Saga Creation,13,23,1.769230769
2020-07-03,oherman,Roadmap,16,59,3.6875
2020-07-04,bhensley,Roadmap,17,51,3
2020-07-04,sfox,Task Creation,13,27,2.076923077
2020-07-04,bcastaneda,Automation,16,0,0
2020-07-04,slarson,Reporting,16,31,1.9375
2020-07-04,nlane,Saga Creation,14,26,1.857142857
2020-07-05,bedwards,Roadmap,16,44,2.75
2020-07-05,ewaller,Account Managment,14,9,0.6428571429
2020-07-05,shorne,Task Creation,17,14,0.8235294118
2020-07-05,cstuart,Saga Creation,14,29,2.071428571
2020-07-05,nlane,Reporting,15,33,2.2
2020-07-06,kflowers,Automation,13,0,0
2020-07-06,acombs,Account Managment,16,16,1
2020-07-06,evega,Saga Creation,17,20,1.176470588
2020-07-06,eberry,Task Creation,14,11,0.7857142857
2020-07-06,sferguson,Roadmap,14,59,4.214285714
2020-07-06,alara,Reporting,15,24,1.6
2020-07-07,chenson,Automation,14,13,0.9285714286
2020-07-07,awoodward,Saga Creation,17,29,1.705882353
2020-07-07,fsexton,Reporting,15,15,1
2020-07-07,mgonzalez,Task Creation,17,29,1.705882353
2020-07-08,soneill,Account Managment,13,8,0.6153846154
2020-07-08,bcastaneda,Roadmap,14,58,4.142857143
2020-07-08,cvillarreal,Reporting,14,16,1.142857143
2020-07-08,evega,Task Creation,14,14,1
2020-07-09,jnicholson,Reporting,14,15,1.071428571
2020-07-09,rconway,Saga Creation,16,23,1.4375
2020-07-09,aosborn,Account Managment,15,17,1.133333333
2020-07-09,dbriggs,Task Creation,14,16,1.142857143
2020-07-09,akeller,Roadmap,16,59,3.6875
2020-07-10,gcarroll,Task Creation,16,27,1.6875
2020-07-10,kgalloway,Account Managment,15,12,0.8
2020-07-10,ofrye,Saga Creation,14,22,1.571428571
2020-07-10,acox,Reporting,14,17,1.214285714
2020-07-10,zhodges,Roadmap,13,58,4.461538462
2020-07-11,dbriggs,Account Managment,13,9,0.6923076923
2020-07-11,chodge,Saga Creation,15,26,1.733333333
2020-07-11,ecampos,Automation,13,8,0.6153846154
2020-07-11,akeller,Task Creation,15,23,1.533333333
2020-07-11,shartman,Reporting,13,32,2.461538462
2020-07-11,cdudley,Roadmap,16,53,3.3125
2020-07-12,ncooke,Saga Creation,13,21,1.615384615
2020-07-12,dbell,Automation,14,4,0.2857142857
2020-07-12,sshepard,Roadmap,14,47,3.357142857
2020-07-12,ncooke,Task Creation,14,26,1.857142857
2020-07-12,jhuang,Reporting,16,34,2.125
2020-07-12,mstephens,Account Managment,17,19,1.117647059
2020-07-13,mmayer,Saga Creation,16,16,1
2020-07-13,ofrye,Task Creation,17,25,1.470588235
2020-07-13,oherman,Account Managment,14,15,1.071428571
2020-07-13,trusso,Automation,13,3,0.2307692308
2020-07-13,edillon,Reporting,13,19,1.461538462
2020-07-14,trusso,Automation,17,13,0.7647058824
2020-07-14,tosborne,Task Creation,14,26,1.857142857
2020-07-14,afuentes,Saga Creation,15,19,1.266666667
2020-07-14,chenson,Reporting,16,34,2.125
2020-07-14,awoodward,Account Managment,15,14,0.9333333333
2020-07-14,bwise,Roadmap,14,40,2.857142857
2020-07-15,akeller,Reporting,16,25,1.5625
2020-07-15,ablackwell,Automation,16,0,0
2020-07-15,ipierce,Roadmap,16,58,3.625
2020-07-15,mgonzalez,Saga Creation,17,15,0.8823529412
2020-07-15,ahernandez,Task Creation,15,19,1.266666667
2020-07-16,sfox,Account Managment,13,12,0.9230769231
2020-07-16,sferguson,Automation,17,7,0.4117647059
2020-07-16,rrobles,Task Creation,16,22,1.375
2020-07-16,kalvarado,Saga Creation,15,15,1
2020-07-16,shardin,Roadmap,17,60,3.529411765
2020-07-16,slarson,Reporting,17,33,1.941176471
2020-07-17,aosborn,Roadmap,17,43,2.529411765
2020-07-17,zmack,Account Managment,17,5,0.2941176471
2020-07-17,cvillarreal,Reporting,17,23,1.352941176
2020-07-17,wharvey,Automation,15,20,1.333333333
2020-07-17,zmack,Saga Creation,17,29,1.705882353
2020-07-18,kdurham,Account Managment,16,21,1.3125
2020-07-18,acombs,Reporting,14,35,2.5
2020-07-18,nphillips,Task Creation,17,29,1.705882353
2020-07-19,amcintyre,Task Creation,16,30,1.875
2020-07-19,nclarke,Roadmap,15,42,2.8
2020-07-19,nlane,Account Managment,13,20,1.538461538
2020-07-20,atucker,Saga Creation,16,21,1.3125
2020-07-20,kgalloway,Automation,14,19,1.357142857
2020-07-20,oherman,Reporting,14,32,2.285714286
2020-07-20,dhays,Account Managment,17,19,1.117647059
2020-07-20,mstephens,Task Creation,17,28,1.647058824
2020-07-20,cstuart,Roadmap,17,50,2.941176471
2020-07-21,gcarroll,Roadmap,14,40,2.857142857
2020-07-21,ecampos,Automation,16,20,1.25
2020-07-21,sfox,Task Creation,14,22,1.571428571
2020-07-21,mbarron,Reporting,15,27,1.8
2020-07-21,rrobles,Account Managment,17,10,0.5882352941
2020-07-22,dbriggs,Reporting,17,32,1.882352941
2020-07-22,wharvey,Account Managment,15,9,0.6
2020-07-22,nclarke,Task Creation,17,12,0.7058823529
2020-07-23,ecampos,Saga Creation,13,22,1.692307692
2020-07-23,acox,Task Creation,16,20,1.25
2020-07-23,akeller,Automation,13,19,1.461538462
2020-07-23,cpetersen,Reporting,16,35,2.1875
2020-07-23,aosborn,Roadmap,15,54,3.6
2020-07-24,jbarajas,Reporting,14,32,2.285714286
2020-07-24,ablackwell,Roadmap,16,54,3.375
2020-07-24,bhensley,Task Creation,15,21,1.4
2020-07-24,nclarke,Saga Creation,16,23,1.4375
2020-07-24,zhodges,Account Managment,13,8,0.6153846154
2020-07-25,kgalloway,Task Creation,14,17,1.214285714
2020-07-25,zmack,Saga Creation,16,18,1.125
2020-07-25,yfriedman,Automation,15,17,1.133333333
2020-07-25,ofrye,Reporting,14,27,1.928571429
2020-07-25,dhays,Account Managment,15,15,1
2020-07-26,bhensley,Roadmap,13,48,3.692307692
2020-07-26,ggiles,Automation,17,19,1.117647059
2020-07-26,aortega,Account Managment,14,24,1.714285714
2020-07-26,kgalloway,Task Creation,14,12,0.8571428571
2020-07-26,kalvarado,Saga Creation,14,18,1.285714286
2020-07-26,mstephens,Reporting,13,30,2.307692308
2020-07-27,chenson,Automation,14,16,1.142857143
2020-07-27,bcastaneda,Saga Creation,16,34,2.125
2020-07-27,chenson,Reporting,13,25,1.923076923
2020-07-27,dbriggs,Roadmap,14,59,4.214285714
2020-07-27,amurphy,Task Creation,13,24,1.846153846
2020-07-28,yfriedman,Reporting,13,34,2.615384615
2020-07-28,kalvarado,Roadmap,15,58,3.866666667
2020-07-28,awoodward,Saga Creation,13,28,2.153846154
2020-07-28,tosborne,Automation,16,7,0.4375
2020-07-28,tduffy,Account Managment,17,18,1.058823529
2020-07-29,swise,Roadmap,14,59,4.214285714
2020-07-29,gcarroll,Reporting,13,17,1.307692308
2020-07-29,shartman,Account Managment,14,7,0.5
2020-07-29,edillon,Task Creation,17,16,0.9411764706
2020-07-30,sferguson,Automation,13,19,1.461538462
2020-07-30,ablackwell,Roadmap,17,54,3.176470588
2020-07-30,acombs,Account Managment,15,15,1
2020-07-30,awoodward,Saga Creation,15,25,1.666666667
2020-07-30,bcastaneda,Reporting,14,21,1.5
2020-07-30,jgreen,Task Creation,17,13,0.7647058824
2020-07-31,dbriggs,Roadmap,17,41,2.411764706
2020-07-31,rrobles,Automation,13,4,0.3076923077
2020-07-31,rherman,Task Creation,16,27,1.6875
2020-08-01,ecoleman,Automation,17,11,0.6470588235
2020-08-01,bcastaneda,Task Creation,16,22,1.375
2020-08-01,bedwards,Reporting,11,30,2.727272727
2020-08-01,evilla,Saga Creation,11,24,2.181818182
2020-08-01,nphillips,Account Managment,12,18,1.5
2020-08-02,rcalhoun,Roadmap,11,47,4.272727273
2020-08-02,ofrye,Automation,16,12,0.75
2020-08-02,chenson,Account Managment,9,19,2.111111111
2020-08-02,acombs,Saga Creation,11,22,2
2020-08-02,fsexton,Reporting,9,18,2
2020-08-02,chodge,Task Creation,14,10,0.7142857143
2020-08-03,swise,Saga Creation,9,31,3.444444444
2020-08-03,shumphrey,Automation,15,3,0.2
2020-08-03,lwheeler,Account Managment,12,9,0.75
2020-08-03,shorne,Task Creation,15,14,0.9333333333
2020-08-04,twright,Roadmap,8,44,5.5
2020-08-04,rrobles,Task Creation,17,25,1.470588235
2020-08-04,ehodges,Reporting,11,27,2.454545455
2020-08-04,prubio,Account Managment,9,18,2
2020-08-04,ecoleman,Automation,15,5,0.3333333333
2020-08-04,wharvey,Saga Creation,11,16,1.454545455
2020-08-05,bparker,Account Managment,12,14,1.166666667
2020-08-05,cvillarreal,Reporting,11,24,2.181818182
2020-08-05,mmayer,Saga Creation,9,33,3.666666667
2020-08-05,lbuck,Task Creation,17,21,1.235294118
2020-08-05,aosborn,Roadmap,8,55,6.875
2020-08-05,agardner,Automation,14,13,0.9285714286
2020-08-06,chodge,Reporting,10,17,1.7
2020-08-06,shumphrey,Saga Creation,12,17,1.416666667
2020-08-06,shorne,Roadmap,9,52,5.777777778
2020-08-06,kreese,Automation,14,20,1.428571429
2020-08-06,jgreen,Task Creation,17,28,1.647058824
2020-08-07,ehodges,Account Managment,12,17,1.416666667
2020-08-07,jhansen,Saga Creation,10,22,2.2
2020-08-07,skelly,Reporting,8,26,3.25
2020-08-07,ewaller,Automation,15,10,0.6666666667
2020-08-07,bhensley,Task Creation,14,20,1.428571429
2020-08-08,zmack,Automation,16,9,0.5625
2020-08-08,kflowers,Account Managment,9,8,0.8888888889
2020-08-08,kcarr,Task Creation,13,26,2
2020-08-08,gcarroll,Reporting,9,20,2.222222222
2020-08-08,lwheeler,Saga Creation,12,19,1.583333333
2020-08-09,shartman,Task Creation,13,22,1.692307692
2020-08-09,kreese,Saga Creation,10,23,2.3
2020-08-09,ncooke,Account Managment,12,22,1.833333333
2020-08-09,rconway,Reporting,10,17,1.7
2020-08-10,ecampos,Task Creation,16,17,1.0625
2020-08-10,oherman,Roadmap,9,48,5.333333333
2020-08-10,ncooke,Automation,16,19,1.1875
2020-08-10,sshepard,Saga Creation,11,32,2.909090909
2020-08-10,ewaller,Reporting,10,31,3.1
2020-08-10,ggiles,Account Managment,8,20,2.5
2020-08-11,dhays,Task Creation,14,25,1.785714286
2020-08-11,tduffy,Reporting,8,19,2.375
2020-08-11,kcarr,Saga Creation,9,27,3
2020-08-11,ecoleman,Automation,14,16,1.142857143
2020-08-11,fsexton,Account Managment,11,19,1.727272727
2020-08-11,afuentes,Roadmap,11,57,5.181818182
2020-08-12,rcalhoun,Saga Creation,10,35,3.5
2020-08-12,kvilla,Account Managment,8,20,2.5
2020-08-12,zmack,Automation,15,15,1
2020-08-12,rrobles,Task Creation,15,27,1.8
2020-08-12,ahernandez,Reporting,9,19,2.111111111
2020-08-12,oherman,Roadmap,8,52,6.5
2020-08-13,shartman,Automation,17,11,0.6470588235
2020-08-13,lwheeler,Task Creation,17,19,1.117647059
2020-08-13,amurphy,Account Managment,11,22,2
2020-08-13,bwise,Saga Creation,9,35,3.888888889
2020-08-13,skelly,Roadmap,9,51,5.666666667
2020-08-13,lbuck,Reporting,11,22,2
2020-08-14,shardin,Reporting,9,33,3.666666667
2020-08-14,kcarr,Task Creation,15,19,1.266666667
2020-08-14,oherman,Account Managment,9,14,1.555555556
2020-08-14,mgonzalez,Roadmap,12,51,4.25
2020-08-14,lwheeler,Automation,16,3,0.1875
2020-08-15,bedwards,Task Creation,13,26,2
2020-08-15,jbarajas,Roadmap,12,47,3.916666667
2020-08-15,ofrye,Saga Creation,12,19,1.583333333
2020-08-15,jnicholson,Reporting,10,23,2.3
2020-08-16,mmayer,Automation,13,2,0.1538461538
2020-08-16,fsexton,Account Managment,8,12,1.5
2020-08-16,sferguson,Roadmap,11,46,4.181818182
2020-08-16,kwalter,Task Creation,17,27,1.588235294
2020-08-16,alara,Saga Creation,8,23,2.875
2020-08-17,sferguson,Account Managment,10,17,1.7
2020-08-17,skelly,Automation,17,9,0.5294117647
2020-08-17,dbriggs,Task Creation,15,15,1
2020-08-17,jhansen,Reporting,11,21,1.909090909
2020-08-17,kdurham,Roadmap,11,42,3.818181818
2020-08-18,dhays,Automation,15,4,0.2666666667
2020-08-18,amcintyre,Account Managment,8,11,1.375
2020-08-18,skelly,Reporting,10,19,1.9
2020-08-18,prubio,Roadmap,8,40,5
2020-08-18,mgonzalez,Saga Creation,11,35,3.181818182
2020-08-19,alara,Roadmap,12,47,3.916666667
2020-08-19,bhensley,Task Creation,17,28,1.647058824
2020-08-19,acox,Automation,15,7,0.4666666667
2020-08-19,qwyatt,Reporting,12,25,2.083333333
2020-08-19,dbell,Account Managment,12,13,1.083333333
2020-08-19,cpetersen,Saga Creation,10,31,3.1
2020-08-20,chodge,Automation,15,14,0.9333333333
2020-08-20,mstephens,Account Managment,9,25,2.777777778
2020-08-20,prubio,Task Creation,14,24,1.714285714
2020-08-20,rcalhoun,Saga Creation,9,19,2.111111111
2020-08-20,afuentes,Roadmap,8,45,5.625
2020-08-20,oherman,Reporting,11,22,2
2020-08-21,skelly,Reporting,8,29,3.625
2020-08-21,dbriggs,Account Managment,10,21,2.1
2020-08-21,kashley,Task Creation,14,22,1.571428571
2020-08-21,zhodges,Saga Creation,11,19,1.727272727
2020-08-21,shumphrey,Automation,14,13,0.9285714286
2020-08-21,nblair,Roadmap,8,46,5.75
2020-08-22,shardin,Automation,16,8,0.5
2020-08-22,mkelley,Account Managment,11,22,2
2020-08-22,jbarajas,Reporting,8,29,3.625
2020-08-22,zhodges,Saga Creation,10,21,2.1
2020-08-22,mgonzalez,Roadmap,11,44,4
2020-08-22,kvilla,Task Creation,14,28,2
2020-08-23,zhodges,Roadmap,8,40,5
2020-08-23,wharvey,Automation,14,19,1.357142857
2020-08-23,mmayer,Account Managment,10,12,1.2
2020-08-23,tduffy,Reporting,9,24,2.666666667
2020-08-23,dbenton,Task Creation,13,27,2.076923077
2020-08-23,ggiles,Saga Creation,9,15,1.666666667
2020-08-24,yfriedman,Saga Creation,10,18,1.8
2020-08-24,ipierce,Task Creation,15,12,0.8
2020-08-24,chenson,Roadmap,10,54,5.4
2020-08-24,chodge,Automation,15,11,0.7333333333
2020-08-24,kreese,Account Managment,8,16,2
2020-08-25,tosborne,Reporting,11,19,1.727272727
2020-08-25,twright,Account Managment,12,9,0.75
2020-08-25,cstuart,Automation,16,4,0.25
2020-08-25,rcalhoun,Saga Creation,12,23,1.916666667
2020-08-26,rrobles,Saga Creation,11,23,2.090909091
2020-08-26,kwalter,Account Managment,11,9,0.8181818182
2020-08-26,yfriedman,Task Creation,15,11,0.7333333333
2020-08-26,kgalloway,Roadmap,8,49,6.125
2020-08-26,edillon,Automation,13,13,1
2020-08-26,nclarke,Reporting,8,34,4.25
2020-08-27,shumphrey,Task Creation,15,23,1.533333333
2020-08-27,kgalloway,Reporting,9,20,2.222222222
2020-08-27,kwalter,Automation,15,17,1.133333333
2020-08-27,ofrye,Roadmap,10,40,4
2020-08-27,jhansen,Saga Creation,12,15,1.25
2020-08-27,jhuang,Account Managment,9,11,1.222222222
2020-08-28,rherman,Saga Creation,10,21,2.1
2020-08-28,aosborn,Reporting,9,27,3
2020-08-28,swise,Roadmap,10,53,5.3
2020-08-28,soneill,Account Managment,11,17,1.545454545
2020-08-28,bparker,Automation,15,11,0.7333333333
2020-08-29,kkane,Reporting,9,16,1.777777778
2020-08-29,rherman,Automation,16,1,0.0625
2020-08-29,kwalter,Saga Creation,8,34,4.25
2020-08-29,rherman,Roadmap,12,48,4
2020-08-29,mstephens,Task Creation,17,12,0.7058823529
2020-08-29,aosborn,Account Managment,8,12,1.5
2020-08-30,shartman,Account Managment,9,12,1.333333333
2020-08-30,lwheeler,Saga Creation,12,30,2.5
2020-08-30,nclarke,Roadmap,9,59,6.555555556
2020-08-30,ehodges,Reporting,8,24,3
2020-08-30,rcalhoun,Automation,14,8,0.5714285714
2020-08-31,jhansen,Saga Creation,9,35,3.888888889
2020-08-31,wharvey,Task Creation,13,14,1.076923077
2020-08-31,ggiles,Roadmap,10,43,4.3
2020-08-31,evega,Reporting,9,15,1.666666667
2020-08-31,bcastaneda,Automation,14,17,1.214285714
2020-09-01,kalvarado,Roadmap,21,52,2.476190476
2020-09-01,ablackwell,Task Creation,13,28,2.153846154
2020-09-01,kflowers,Reporting,21,21,1
2020-09-01,rrobles,Automation,14,14,1
2020-09-01,ewaller,Saga Creation,21,34,1.619047619
2020-09-01,amurphy,Account Managment,22,22,1
2020-09-02,bhensley,Automation,17,8,0.4705882353
2020-09-02,kvilla,Reporting,22,16,0.7272727273
2020-09-02,skelly,Saga Creation,19,20,1.052631579
2020-09-02,cpetersen,Task Creation,16,10,0.625
2020-09-02,kkane,Roadmap,19,42,2.210526316
2020-09-03,cdudley,Automation,16,13,0.8125
2020-09-03,kgalloway,Task Creation,15,15,1
2020-09-03,cdudley,Account Managment,18,6,0.3333333333
2020-09-03,tduffy,Reporting,21,19,0.9047619048
2020-09-03,bwise,Saga Creation,22,24,1.090909091
2020-09-03,jnicholson,Roadmap,19,43,2.263157895
2020-09-04,acombs,Roadmap,22,40,1.818181818
2020-09-04,ahernandez,Account Managment,18,19,1.055555556
2020-09-04,chenson,Task Creation,15,11,0.7333333333
2020-09-04,tosborne,Reporting,20,25,1.25
2020-09-05,gcarroll,Task Creation,14,18,1.285714286
2020-09-05,bcastaneda,Reporting,21,32,1.523809524
2020-09-05,bedwards,Automation,17,5,0.2941176471
2020-09-05,zhodges,Saga Creation,18,28,1.555555556
2020-09-05,sfox,Account Managment,19,21,1.105263158
2020-09-05,skelly,Roadmap,22,40,1.818181818
2020-09-06,eberry,Automation,13,1,0.07692307692
2020-09-06,rherman,Account Managment,22,6,0.2727272727
2020-09-06,tduffy,Reporting,22,26,1.181818182
2020-09-06,cdudley,Roadmap,21,47,2.238095238
2020-09-07,oherman,Roadmap,22,45,2.045454545
2020-09-07,aosborn,Account Managment,18,11,0.6111111111
2020-09-07,yfriedman,Automation,17,4,0.2352941176
2020-09-07,lwheeler,Reporting,18,22,1.222222222
2020-09-07,bedwards,Task Creation,14,21,1.5
2020-09-07,prubio,Saga Creation,19,33,1.736842105
2020-09-08,shumphrey,Automation,15,11,0.7333333333
2020-09-08,cdudley,Roadmap,21,54,2.571428571
2020-09-08,cstuart,Account Managment,21,6,0.2857142857
2020-09-08,bparker,Task Creation,14,11,0.7857142857
2020-09-08,ipierce,Saga Creation,21,21,1
2020-09-09,nphillips,Automation,15,18,1.2
2020-09-09,kgalloway,Roadmap,19,46,2.421052632
2020-09-09,ncooke,Task Creation,14,13,0.9285714286
2020-09-09,bwise,Saga Creation,19,33,1.736842105
2020-09-09,ecampos,Reporting,19,30,1.578947368
2020-09-10,jhansen,Saga Creation,22,30,1.363636364
2020-09-10,slarson,Automation,17,0,0
2020-09-10,cdudley,Roadmap,19,57,3
2020-09-10,twright,Task Creation,13,28,2.153846154
2020-09-10,bedwards,Reporting,21,31,1.476190476
2020-09-11,nlane,Task Creation,15,19,1.266666667
2020-09-11,slarson,Roadmap,22,49,2.227272727
2020-09-11,rrobles,Automation,17,15,0.8823529412
2020-09-11,edillon,Reporting,20,19,0.95
2020-09-11,edillon,Saga Creation,20,34,1.7
2020-09-11,cvillarreal,Account Managment,22,7,0.3181818182
2020-09-12,mkelley,Saga Creation,21,27,1.285714286
2020-09-12,tosborne,Automation,15,9,0.6
2020-09-12,kflowers,Task Creation,14,21,1.5
2020-09-12,kalvarado,Roadmap,22,50,2.272727273
2020-09-12,ncooke,Account Managment,19,13,0.6842105263
2020-09-12,zmack,Reporting,19,18,0.9473684211
2020-09-13,cvillarreal,Saga Creation,18,17,0.9444444444
2020-09-13,ipierce,Roadmap,22,46,2.090909091
2020-09-13,mkelley,Account Managment,20,6,0.3
2020-09-13,mgonzalez,Automation,16,5,0.3125
2020-09-13,amcintyre,Task Creation,15,22,1.466666667
2020-09-13,bparker,Reporting,22,31,1.409090909
2020-09-14,ipierce,Reporting,21,33,1.571428571
2020-09-14,jnicholson,Automation,17,20,1.176470588
2020-09-14,fsexton,Task Creation,15,29,1.933333333
2020-09-14,ahernandez,Saga Creation,22,32,1.454545455
2020-09-15,ewaller,Roadmap,21,49,2.333333333
2020-09-15,lbuck,Reporting,22,33,1.5
2020-09-15,acox,Account Managment,20,23,1.15
2020-09-15,ehodges,Task Creation,15,25,1.666666667
2020-09-15,jhansen,Automation,16,20,1.25
2020-09-15,amurphy,Saga Creation,21,24,1.142857143
2020-09-16,qwyatt,Account Managment,21,23,1.095238095
2020-09-16,ehodges,Automation,15,20,1.333333333
2020-09-16,dbriggs,Roadmap,20,59,2.95
2020-09-16,ecampos,Saga Creation,19,17,0.8947368421
2020-09-16,sferguson,Task Creation,15,17,1.133333333
2020-09-17,kreese,Roadmap,21,60,2.857142857
2020-09-17,ecampos,Automation,17,7,0.4117647059
2020-09-17,dbell,Reporting,20,15,0.75
2020-09-17,shardin,Saga Creation,22,28,1.272727273
2020-09-17,swise,Task Creation,14,29,2.071428571
2020-09-17,zhodges,Account Managment,18,5,0.2777777778
2020-09-18,jgreen,Reporting,18,15,0.8333333333
2020-09-18,sshepard,Account Managment,22,6,0.2727272727
2020-09-18,rrobles,Roadmap,18,44,2.444444444
2020-09-18,kreese,Automation,14,3,0.2142857143
2020-09-19,bedwards,Account Managment,22,20,0.9090909091
2020-09-19,mgonzalez,Automation,16,14,0.875
2020-09-19,ahanna,Reporting,19,30,1.578947368
2020-09-19,tosborne,Roadmap,21,47,2.238095238
2020-09-19,bhensley,Task Creation,17,18,1.058823529
2020-09-19,cstuart,Saga Creation,21,29,1.380952381
2020-09-20,mbarron,Account Managment,18,17,0.9444444444
2020-09-20,afuentes,Automation,13,10,0.7692307692
